codigo,pib_0,pib_1,pib_2,pib_3,pib_4,pib_5,pib_6,pib_7,pib_8,pib_9,pib_10,pib_11,pib_12,pib_13,pib_14,pib_15,pib_16
4122602,268730.232,284854.375,256441.685,231446.227,193359.547,183769.229,166490.449,168643.709,140400.468,133723.866,127545.194,94031.01,89804.574,88758.553,60878.635,47310.933,44206.427
4122651,83773.29,81786.865,75772.75,66473.596,50466.042,42323.995,38071.668,41237.975,37571.319,51189.828,46428.233,30683.561,25892.242,24573.071,19631.462,16839.821,15851.962
4122701,351801.058,368432.356,346506.12,308584.481,206930.522,181609.49,126607.464,71493.378,79207.827,67636.238,47921.286,44220.945,52880.408,47762.414,35170.257,31886.045,28762.456
4122800,102059.047,90224.968,87553.487,74736.009,60864.875,65504.067,58997.991,51588.143,54922.504,43592.481,36693.167,31641.992,29610.939,26301.871,22994.704,17364.834,17210.255
4122909,93386.737,84496.181,69067.371,73985.794,112503.844,107187.913,136328.177,36816.117,38218.021,30971.561,30064.011,24121.204,25643.258,21056.525,18078.107,17889.453,14268.9
4123006,341145.334,303294.471,290868.338,275116.119,210172.486,197664.511,169049.265,116764.847,107845.718,101068.217,84310.37,75564.926,75315.676,72673.738,53614.757,42130.879,39398.279
4123105,69939.843,62802.356,50940.173,55677.11,54006.581,44333.022,37444.121,31111.761,31071.573,26167.528,25446.848,20097.676,28808.207,24685.962,16759.857,14846.233,12900.36
4123204,108168.107,95939.156,77488.805,82345.86,69836.155,61957.377,52221.797,52593.069,47433.933,42301.254,35114.555,32012.955,36381.117,30283.409,21203.773,12412.36,14051.26
4123303,263368.611,198443.429,186711.877,182779.621,163172.219,131026.287,108114.669,87052.597,78070.08,64095.479,59744.473,55232.46,51764.725,44485.443,33490.472,27612.759,26315.131
4123402,233714.913,221696.449,211229.916,209395.148,182407.361,165310.174,117648.914,103977.542,101640.417,84267.398,73724.865,73356.401,72068.428,66264.303,47871.522,35778.647,33214.416
4123501,855517.456,775543.795,698137.102,627234.802,524436.422,489134.385,413132.028,287899.533,313135.873,269385.09,228436.018,227575.025,216700.959,210373.149,144842.546,119119.882,111147.962
4123600,42611.657,32778.177,33971.965,35810.637,27395.243,29002.375,23038.494,20582.011,18595.912,16778.934,13003.098,14114.072,14922.438,15526.79,10325.238,7344.631,7682.192
4123709,172012.262,155667.832,140318.14,129265.806,105417.157,90023.573,82996.908,90510.381,85694.831,73932.897,63380.3,62129.452,61387.155,53848.85,42316.641,30697.19,29632.252
4123808,285588.435,262242.321,246766.814,238733.063,182857.271,170499.884,145853.272,122791.38,124039.244,112751.673,81428.468,77424.331,82733.324,79950.65,60633.148,50828.94,47654.215
4123824,109969.15,92779.9,92550.027,89880.265,78761.29,71227.23,55580.011,35001.65,35935.473,32358.032,26121.049,26435.216,29274.931,26767.883,20675.138,15194.558,15329.251
4123857,179096.581,151627.359,150735.821,119786.642,93183.216,88032.16,73179.419,66480.281,67505.565,63432.258,48868.97,47252.97,53014.751,53546.811,45051.029,33709.094,24940.452
4123907,320936.816,296934.534,236255.507,253151.264,197473.867,186512.56,149128.83,114814.303,153138.706,123592.974,98870.964,104809.206,129819.521,124669.139,80757.092,65555.135,52009.933
4123956,74325.399,60877.625,61329.946,55487.791,42021.487,37998.286,36803.833,36358.169,37950.383,29553.917,24511.96,23664.279,27258.895,20778.729,14492.067,10989.849,10830.989
4124004,98177.198,83751.638,73612.675,82474.562,65166.915,59302.85,45130.742,45412.663,51006.846,34410.302,32657.045,30374.872,32718.345,33476.86,24014.536,20407.088,19154.725
4124020,360305.259,309533.361,322755.068,310433.53,231573.104,212562.534,163333.202,122288.115,120208.052,99784.447,78363.027,81362.439,89742.966,85387.135,59931.116,44105.535,41031.996
4124053,524894.584,516725.193,461436.965,406863.687,328409.519,284436.58,241881.459,255069.253,224124.3,208808.453,154818.949,149484.598,137141.72,149476.815,118174.81,94144.938,85161.774
4124103,1007589.625,977502.243,874590.887,794201.567,647012.61,585887.926,506702.086,427290.762,351764.633,337185.671,310244.2,270297.177,239404.348,218652.424,179892.478,135409.274,136394.133
4124202,45365.198,40456.554,37712.921,35305.451,28578.223,24978.227,25839.938,26523.576,23656.647,18962.342,17597.61,16575.651,16368.409,16843.689,12257.909,10156.671,9613.148
4124301,65458.683,61806.938,50342.17,62424.959,51761.232,46011.046,34816.194,28552.218,32873.067,25225.395,18784.83,20543.105,28895.97,27687.713,17719.438,13461.524,11187.205
4124400,486483.787,414609.641,403641.855,354166.594,255793.139,231699.216,179797.06,154830.594,141119.643,120517.633,101588.207,88956.448,93243.167,90224.469,68801.6,56648.139,55927.287
4124509,374479.772,272622.525,211525.703,229920.202,177893.164,179750.718,145159.65,127402.329,115221.378,75108.189,55112.477,53602.761,53844.124,54540.6,41035.456,24050.398,21568.251
4124608,266755.131,235454.203,224278.599,191442.825,156091.833,144084.774,119667.841,132550.168,108466.957,94930.499,100024.48,76401.891,75492.401,69094.261,48224.476,36635.267,37779.537
4124707,203966.24,186490.323,148888.174,165373.49,133603.172,128137.6,84938.512,88150.013,92613.723,68671.747,60424.934,56235.529,65602.445,53255.809,35994.966,30606.555,27399.206
4124806,654545.546,560451.007,479522.028,430510.72,310079.698,250811.562,175479.498,187637.904,165121.647,141241.87,109756.374,109922.259,128367.497,115141.057,81285.108,62834.769,61870.635
4124905,106953.89,99377.799,92007.311,88858.137,75878.085,74431.172,64372.16,45634.348,44456.539,37844.766,37864.171,31231.958,29743.028,28554.089,23954.569,18923.235,17972.458
4125001,242995.381,234338.014,219510.103,212317.676,177245.746,141587.888,120531.815,126577.84,123892.604,103882.016,96578.192,89822.871,104825.558,95721.228,73164.729,63581.805,56984.024
4125100,456012.56,438900.871,399426.106,291716.358,257570.48,216597.381,219058.09,95409.093,107156.174,94716.532,86212.492,72599.502,70323.1,60688.658,39031.345,31245.878,29130.975
4125209,254901.969,227128.286,203509.7,194496.145,161705.751,143571.37,114203.527,93634.212,91570.36,80922.967,63640.92,62167.693,63912.318,59805.503,45078.372,33045.35,35104.708
4125308,262105.145,254518.92,218720.451,222347.388,180684.128,162200.639,132460.822,107831.07,111320.515,101789.62,83056.366,92714.885,112739.903,112818.931,81882.966,67427.729,57495.95
4125357,109700.275,105621.451,108675.66,99569.923,65030.174,57833.435,51216.292,43281.422,45076.272,40124.788,36639.14,32297.507,31609.424,28346.586,23495.928,19060.706,17488.249
4125407,152319.495,125183.353,102123.056,119061.526,90499.411,82306.34,66288.595,64636.693,67907.104,50822.403,41568.772,40201.92,40117.63,40061.976,26947.218,19847.551,17503.684
4125456,82119.037,70375.556,63782.991,61038.94,40969.133,43607.37,38787.56,33611.807,35269.603,28501.045,24951.799,24018.03,23567.067,24229.873,18761.648,16073.289,15250.178
4125506,20142953.62,22807863.165,22736762.296,25207296.464,22271623.697,20709463.778,17238007.809,11508518.518,10397114.932,8524229.794,7029321.342,6469185.415,6207950.875,5271805.337,4547379.617,4594465.009,3685025.822
4125555,50187.361,43625.068,44574.152,30379.067,29186.983,29073.94,21892.421,18890.871,19857.866,18282.053,15692.755,14039.641,16345.017,15834.964,11842.39,9014.745,9465.636
4125605,1194188.6,1172055.299,1114143.775,1047540.89,764079.113,653136.057,567737.132,551719.351,551756.758,465670.946,412249.078,365647.685,363242.572,320482.661,288085.643,232019.281,231570.07
4125704,1020590.612,1018799.128,932364.604,860632.956,677832.087,654246.897,544432.162,452773.577,387226.127,388447.148,304553.09,303364.278,294452.725,304319.731,225247.382,179862.198,163259.49
4125753,178576.409,156471.293,151981.904,142776.612,98590.148,95891.307,85834.413,84505.181,94803.711,69610.19,64375.983,62955.89,72893.456,70043.51,47814.986,39359.528,38404.412
4125803,261411.855,253950.142,242966.605,227378.706,213739.219,200200.933,171482.914,156430.867,169746.016,140227.234,129125.792,98967.468,104446.9,95210.903,79152.936,61576.134,57683.907
4125902,65925.205,63086.759,60001.396,56197.118,45670.824,32369.939,27602.366,30867.606,27017.646,24267.585,23933.372,20186.597,19736.531,17750.457,15074.664,12921.51,15280.884
4126009,189293.629,178735.045,156605.298,167445.731,136404.295,114515.09,90618.167,91510.336,78136.135,78148.134,68135.615,65107.046,79024.549,71233.335,47151.387,36742.844,33093.188
4126108,164269.794,149332.905,141035.105,134658.31,104012.608,101380.283,86800.453,89846.439,77168.014,70221.26,74119.876,58220.232,60554.514,56843.181,36465.352,33984.086,31634.081
4126207,98150.093,91609.446,83082.66,75685.579,62519.836,56380.29,51119.018,51232.405,52315.643,43965.975,39996.479,36125.828,34916.139,30037.215,21602.628,17094.53,16098.281
4126256,1417121.221,1327485.347,1223556.782,1167157.573,965758.483,825569.2,725972.595,567385.569,511221.953,447538.863,380174.985,384966.851,357216.893,303168.64,248100.122,210929.725,197824.394
4126272,803058.795,613214.126,561631.85,1073477.542,1124379.491,986521.21,992201.348,326596.082,324576.341,33997.145,26936.218,25947.16,26663.708,23725.636,16750.086,12882.404,13446.621
4126306,449044.046,377431.796,364711.299,346124.324,308563.151,282772.213,252170.122,211371.663,212505.744,237379.365,233513.365,293780.846,254137.516,197816.627,124212.199,104329.903,94236.236
4126355,190739.518,189515.282,190514.977,170102.148,121310.6,115334.637,103872.563,63734.095,66447.911,61967.278,47596.928,53301.034,56294.8,60546.138,41622.941,33295.629,32334.699
4126405,262337.287,255326.833,208145.636,249260.908,197694.165,179779.033,135965.715,103145.416,131323.53,118204.999,69313.039,82742.9,114050.188,109404.133,63428.704,57625.304,43616.956
4126504,568241.744,582426.864,530273.842,513014.882,435865.499,341947.536,279798.498,281722.836,230726.538,243773.473,222644.147,214964.951,218786.55,217610.0,175177.37,148999.261,122257.339
4126603,471994.81,426943.92,385984.874,350949.271,286872.644,265107.135,226783.415,161115.509,148491.769,128256.895,118260.134,105203.171,95082.994,85963.722,70151.565,48664.227,44086.931
4126652,92803.215,77416.077,73198.499,75854.767,53449.755,48292.748,38920.059,42534.724,43408.413,31582.853,26368.471,27725.508,30341.865,25586.481,18618.092,14412.979,14073.172
4126678,265191.426,277799.916,232638.405,239941.979,212622.582,184303.2,151818.219,106562.503,115920.168,92289.155,66617.918,79469.99,72083.658,72131.266,52053.113,40500.417,37598.307
4126702,105113.239,91356.839,88153.367,81847.022,75828.72,64014.49,55959.45,47870.643,41074.519,39296.938,36860.982,30503.584,32195.171,33145.332,23016.208,17639.172,16282.163
4126801,449043.755,407287.268,383358.707,354819.559,311450.982,270936.168,228380.499,226479.537,195994.482,160195.495,157210.214,126588.677,124188.322,115428.514,77741.412,70796.013,58488.094
4126900,120999.48,102537.569,97310.698,87619.0,70182.499,63834.937,55638.36,58458.382,58676.466,50729.303,49800.958,42538.314,45412.73,39956.609,27460.658,21913.355,21788.963
4127007,328593.226,294725.337,256720.339,236631.764,188875.795,153749.493,122824.007,85234.163,114909.99,81195.364,73720.232,78676.68,96247.068,97631.85,64762.699,47651.994,50065.692
4127106,3389480.99,2951050.787,2534246.066,2300481.296,2014240.17,1952992.599,1804286.902,1229237.106,1109830.914,1185307.331,1149354.586,958192.55,924619.378,709653.831,573678.885,458760.509,443914.559
4127205,398806.704,360362.817,336007.667,296932.332,266573.335,229761.139,181612.671,135526.665,122234.734,113799.825,98022.511,87075.021,98097.689,91911.058,71888.155,60694.454,54725.01
4127304,328703.643,296201.101,280732.568,258582.22,217316.853,207039.487,161794.926,177436.052,148146.9,100078.225,88747.41,81045.247,79320.614,75476.475,58891.486,46755.366,45421.723
4127403,643117.616,593147.454,540995.071,537898.825,373077.807,386367.436,323637.589,257373.522,273611.423,246257.355,162038.772,162675.641,168865.594,195616.95,140375.473,102976.606,96439.918
4127502,888412.721,803098.245,690017.201,789355.59,589631.283,478653.921,389552.815,324530.143,383650.776,335095.952,306959.513,256424.031,278505.454,293735.494,168978.095,149908.439,141595.839
4127601,352938.586,357373.412,382826.45,363230.609,283245.598,227039.471,215887.031,150696.609,125336.595,110252.907,92821.862,89532.708,81721.714,84509.552,65349.403,53571.294,33242.807
4127700,5410955.339,4872559.684,4468882.132,3974241.001,3280428.569,2857075.249,2438245.7,2426709.994,2153805.527,1850646.904,1638838.584,1537456.115,1494526.862,1386534.146,1014094.672,819071.682,754230.115
4127809,170843.016,141986.389,132903.481,134517.297,118461.993,102959.357,101782.668,67336.02,69060.873,52939.004,48743.273,46652.813,50101.306,43861.054,33227.411,25698.562,23529.374
4127858,305348.447,281168.817,249373.27,253315.366,190706.203,187865.606,159340.503,132770.129,122453.306,96084.902,80466.776,74473.648,77814.856,72644.585,51802.568,39091.109,43097.738
4127882,105587.465,106091.525,106512.166,88116.231,82162.035,62167.312,53011.383,43721.721,41766.879,47597.039,50196.179,70938.62,22122.217,34785.764,11508.578,8451.147,8059.063
4127908,183147.179,165088.626,159481.659,153347.484,120697.03,98457.543,92015.474,85456.641,76809.567,74499.125,62258.918,54380.829,63461.712,56470.012,37943.895,31698.521,29506.363
4127957,323588.944,288513.873,270646.83,260374.277,190704.771,172051.991,145151.025,137534.556,139879.006,115293.104,91228.719,88754.195,103307.637,106149.83,78282.851,65933.446,54014.402
4127965,376857.242,320413.621,306116.988,279985.847,238501.327,222207.028,201961.6,141172.804,112874.234,114484.642,103848.489,106124.78,100338.005,89135.155,59233.949,49411.384,48055.767
4128005,900820.31,784777.818,701048.674,658211.213,537384.993,425039.349,334638.279,290534.774,303740.588,235766.708,218714.842,217368.86,218772.4,241259.604,172011.224,127324.892,125468.088
4128104,3156624.754,3111445.269,2761193.164,2464086.095,2165369.944,1709746.136,1467370.961,1251850.356,1083765.659,1003288.423,929390.427,863108.206,756684.911,695934.586,575779.763,513143.792,501816.019
4128203,1411251.914,1258830.316,1150890.632,1022643.127,856468.077,788362.364,723334.533,576198.655,519599.326,536227.875,538458.739,469720.706,445800.875,388866.644,311473.378,260023.249,246122.689
4128302,58836.43,57654.544,50001.327,49643.297,42474.882,36748.893,28625.084,18816.302,19992.579,18162.356,16151.51,15102.245,16195.454,15499.041,11248.065,8996.596,8425.83
4128401,242206.207,212962.271,186576.033,185555.185,156644.572,132188.247,108859.52,108540.016,119911.086,98178.555,80221.483,75062.952,78811.211,74227.671,58944.417,46318.641,40848.086
4128500,482783.87,403461.298,344956.808,332010.916,267626.8,225307.702,193932.356,197109.257,186966.466,145119.478,124071.742,112012.483,105849.067,102078.219,82737.595,65425.164,61113.772
4128534,233174.165,223961.301,187330.063,232738.824,193477.527,167969.141,149618.316,103245.288,114106.662,105057.374,88693.465,107376.098,96132.198,87976.089,56900.088,43303.17,41500.108
4128559,240543.428,207126.784,192601.636,198306.562,132682.13,128107.597,111266.942,98199.863,108134.209,88885.705,68516.149,73704.313,77558.869,80869.543,53913.356,43072.124,38888.722
4128609,277428.524,236376.923,205497.023,191649.054,136530.51,123807.826,102765.234,101237.108,122459.877,91839.671,70111.931,61341.102,70896.103,62741.938,44021.655,34607.796,35171.607
4128625,83353.551,64464.161,64041.517,55020.919,50084.835,40289.726,36765.453,37761.958,33963.448,29531.664,26665.115,29539.664,27855.535,26726.642,20456.215,16902.267,15275.337
4128633,66737.872,63010.564,62115.166,53910.454,55053.093,52270.069,62929.754,83937.018,63935.867,67350.451,64015.646,76257.968,31982.109,31440.679,22686.833,21760.907,23076.689
4128658,95890.837,96657.606,97892.511,84750.725,62621.106,58990.944,53426.321,39135.817,42094.622,32032.475,29180.733,26680.731,29854.559,30970.107,19063.077,12717.341,13607.015
4128708,349792.388,311083.735,318262.359,306531.283,194957.958,178240.315,134402.408,146860.076,133971.889,98965.037,72391.451,66508.426,79217.502,69750.267,49194.448,38543.841,39317.934
4128807,85003.189,73052.183,69505.181,64364.511,54324.807,46279.754,42122.633,43157.13,42970.263,37549.598,34592.027,33745.308,29188.478,26943.162,22493.411,16402.331,15754.837
4200051,64742.008,63126.643,62400.457,65844.649,62605.282,48810.537,36435.832,35770.419,32660.55,24263.552,18065.858,16142.703,16683.72,17138.566,14275.541,11893.353,10411.277
4200101,604280.351,562305.722,579947.759,766837.512,692749.983,680662.449,446167.272,412759.79,345917.87,264761.602,201615.751,201798.232,238979.487,221814.079,148023.643,117273.617,101692.314
